timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-08-19,0.06326000,0.06450000,0.06310000,0.06379000,427274791.00000000,1692489599999,27183051.36486000,58264,211509861.00000000,13457344.99108000,0
2023-08-20,0.06379000,0.06473000,0.06338000,0.06384000,302086371.00000000,1692575999999,19333802.29430000,42959,135644950.00000000,8681960.92850000,0
2023-08-21,0.06384000,0.06411000,0.06035000,0.06252000,577388884.00000000,1692662399999,36081815.58370000,80239,272121755.00000000,16996272.54160000,0
2023-08-22,0.06253000,0.06327000,0.06023000,0.06259000,615086529.00000000,1692748799999,38272420.59631000,82850,306738782.00000000,19090595.16001000,0
2023-08-23,0.06258000,0.06546000,0.06246000,0.06379000,663722826.00000000,1692835199999,42264317.01664000,87859,344360895.00000000,21926904.25856000,0
2023-08-24,0.06379000,0.06404000,0.06183000,0.06308000,386270949.00000000,1692921599999,24385523.38063000,53369,191639226.00000000,12099138.20979000,0
2023-08-25,0.06308000,0.06315000,0.06169000,0.06312000,388436589.00000000,1693007999999,24229741.33631000,52115,170146986.00000000,10614811.02198000,0
2023-08-26,0.06312000,0.06338000,0.06262000,0.06289000,133469006.00000000,1693094399999,8407844.39497000,21072,61816647.00000000,3894564.92258000,0
2023-08-27,0.06289000,0.06379000,0.06269000,0.06318000,195920692.00000000,1693180799999,12381193.30033000,27727,95417549.00000000,6030779.45524000,0
2023-08-28,0.06317000,0.06370000,0.06186000,0.06345000,347134881.00000000,1693267199999,21789078.48691000,47595,158145538.00000000,9933874.48175000,0
2023-08-29,0.06345000,0.06858000,0.06240000,0.06640000,1205214048.00000000,1693353599999,79300388.72117000,176412,599531288.00000000,39460567.27039000,0
2023-08-30,0.06640000,0.06647000,0.06434000,0.06588000,652816294.00000000,1693439999999,42683148.76782000,81674,325588185.00000000,21290041.35321000,0
2023-08-31,0.06588000,0.06701000,0.06280000,0.06376000,987255423.00000000,1693526399999,64328075.31320000,118287,484477168.00000000,31597806.78415000,0
2023-09-01,0.06379000,0.06426000,0.06230000,0.06388000,594834321.00000000,1693612799999,37771556.70096000,73889,277063496.00000000,17596084.47875000,0
2023-09-02,0.06386000,0.06497000,0.06260000,0.06348000,445474474.00000000,1693699199999,28368708.40871000,63130,201387969.00000000,12832890.83889000,0
2023-09-03,0.06348000,0.06377000,0.06276000,0.06317000,221836401.00000000,1693785599999,14044413.14013000,33591,97708741.00000000,6187664.90972000,0
2023-09-04,0.06317000,0.06385000,0.06209000,0.06326000,414229595.00000000,1693871999999,26156361.23442000,52937,199801628.00000000,12615941.19169000,0
2023-09-05,0.06326000,0.06443000,0.06288000,0.06402000,613206067.00000000,1693958399999,39129437.05314000,69058,313615589.00000000,20012139.12887000,0
2023-09-06,0.06403000,0.06464000,0.06248000,0.06365000,638467834.00000000,1694044799999,40689983.83105000,63236,319146546.00000000,20351995.01932000,0
2023-09-07,0.06364000,0.06384000,0.06279000,0.06365000,418433542.00000000,1694131199999,26519402.81803000,44350,211120021.00000000,13385504.47637000,0
2023-09-08,0.06366000,0.06402000,0.06237000,0.06371000,364461321.00000000,1694217599999,23061583.38435000,48400,174168511.00000000,11021322.70883000,0
2023-09-09,0.06370000,0.06391000,0.06319000,0.06339000,196653596.00000000,1694303999999,12495666.85681000,27685,83584529.00000000,5311421.03001000,0
2023-09-10,0.06338000,0.06340000,0.05938000,0.06130000,741903006.00000000,1694390399999,45598221.69036000,100945,329854785.00000000,20281134.05451000,0
2023-09-11,0.06130000,0.06199000,0.05919000,0.06049000,815364934.00000000,1694476799999,49357251.80128000,98174,382346422.00000000,23143527.93303000,0
2023-09-12,0.06047000,0.06247000,0.06043000,0.06090000,590184825.00000000,1694563199999,36260714.94387000,73991,298779419.00000000,18354380.48489000,0
2023-09-13,0.06090000,0.06181000,0.06050000,0.06126000,502274759.00000000,1694649599999,30683513.26435000,57085,252464938.00000000,15423176.11701000,0
2023-09-14,0.06125000,0.06255000,0.06108000,0.06208000,475512544.00000000,1694735999999,29324721.20968000,54765,241665602.00000000,14905476.69537000,0
2023-09-15,0.06207000,0.06296000,0.06138000,0.06250000,305546937.00000000,1694822399999,18972451.48935000,40802,145380114.00000000,9028756.65967000,0
2023-09-16,0.06250000,0.06297000,0.06176000,0.06214000,255280771.00000000,1694908799999,15905929.03412000,35590,118857650.00000000,7406038.87245000,0
2023-09-17,0.06213000,0.06254000,0.06097000,0.06147000,383318697.00000000,1694995199999,23678403.52120000,50405,169002115.00000000,10435301.59513000,0
2023-09-18,0.06146000,0.06281000,0.06096000,0.06198000,477979505.00000000,1695081599999,29612579.22875000,58989,230553882.00000000,14288689.91157000,0
2023-09-19,0.06196000,0.06323000,0.06189000,0.06268000,428581236.00000000,1695167999999,26809249.60093000,50181,222768170.00000000,13933412.79526000,0
2023-09-20,0.06269000,0.06303000,0.06144000,0.06262000,351126474.00000000,1695254399999,21875623.51895000,46395,176884555.00000000,11021778.76000000,0
2023-09-21,0.06263000,0.06348000,0.06103000,0.06131000,461733879.00000000,1695340799999,28682859.05613000,59848,208620599.00000000,12959419.94211000,0
2023-09-22,0.06130000,0.06187000,0.06058000,0.06152000,243141704.00000000,1695427199999,14940382.18452000,34856,107752033.00000000,6620575.38710000,0
2023-09-23,0.06153000,0.06199000,0.06127000,0.06152000,171390790.00000000,1695513599999,10551532.80734000,26595,86951269.00000000,5353679.79414000,0
2023-09-24,0.06152000,0.06175000,0.06028000,0.06069000,187668551.00000000,1695599999999,11492548.05825000,29624,93138977.00000000,5703512.74467000,0
2023-09-25,0.06068000,0.06124000,0.06009000,0.06094000,185313210.00000000,1695686399999,11269114.08089000,29360,94222951.00000000,5730257.32331000,0
2023-09-26,0.06095000,0.06114000,0.05933000,0.06062000,247803396.00000000,1695772799999,14971987.50562000,37490,125843147.00000000,7598223.21991000,0
2023-09-27,0.06062000,0.06142000,0.06016000,0.06053000,322389750.00000000,1695859199999,19592884.73029000,43461,162407950.00000000,9871724.74222000,0
2023-09-28,0.06052000,0.06168000,0.06038000,0.06150000,330092922.00000000,1695945599999,20174936.15723000,44627,177383768.00000000,10845449.69912000,0
2023-09-29,0.06151000,0.06249000,0.06131000,0.06213000,388098719.00000000,1696031999999,24008259.14787000,50682,199871486.00000000,12366563.04251000,0
2023-09-30,0.06213000,0.06276000,0.06173000,0.06207000,353992527.00000000,1696118399999,22015585.97923000,42003,191068011.00000000,11886657.56093000,0
2023-10-01,0.06207000,0.06358000,0.06169000,0.06319000,426685075.00000000,1696204799999,26690722.24152000,55959,222766219.00000000,13943266.86735000,0
2023-10-02,0.06320000,0.06420000,0.06093000,0.06200000,626702154.00000000,1696291199999,39391905.23778000,85372,306897067.00000000,19299236.53354000,0
2023-10-03,0.06201000,0.06232000,0.06107000,0.06137000,285220585.00000000,1696377599999,17603805.51431000,40004,139078052.00000000,8585807.40127000,0
2023-10-04,0.06138000,0.06159000,0.06001000,0.06147000,335531290.00000000,1696463999999,20428970.39124000,43652,169276682.00000000,10306731.17761000,0
2023-10-05,0.06146000,0.06165000,0.06059000,0.06086000,252901933.00000000,1696550399999,15443219.89739000,31539,124517931.00000000,7603644.85459000,0
2023-10-06,0.06087000,0.06162000,0.06071000,0.06137000,299784369.00000000,1696636799999,18338128.23727000,35843,147613755.00000000,9030285.50640000,0
2023-10-07,0.06136000,0.06166000,0.06105000,0.06143000,279174721.00000000,1696723199999,17141192.66570000,26462,135647831.00000000,8329604.91549000,0
2023-10-08,0.06143000,0.06160000,0.06065000,0.06096000,202221066.00000000,1696809599999,12375190.40245000,25087,102540759.00000000,6276030.68517000,0
2023-10-09,0.06095000,0.06100000,0.05678000,0.05873000,806444033.00000000,1696895999999,47628376.32000000,92599,380196189.00000000,22429242.94416000,0
2023-10-10,0.05872000,0.05923000,0.05846000,0.05913000,254040040.00000000,1696982399999,14947507.45563000,36453,124581331.00000000,7332437.71147000,0
2023-10-11,0.05914000,0.05948000,0.05764000,0.05851000,356464937.00000000,1697068799999,20867859.46762000,49943,168074072.00000000,9839984.32140000,0
2023-10-12,0.05851000,0.05852000,0.05722000,0.05788000,241613425.00000000,1697155199999,13992832.68488000,36751,118563416.00000000,6866002.41046000,0
2023-10-13,0.05789000,0.05910000,0.05777000,0.05839000,340601297.00000000,1697241599999,19868943.50442000,40017,171576844.00000000,10004126.15609000,0
2023-10-14,0.05839000,0.05998000,0.05833000,0.05984000,258485303.00000000,1697327999999,15306116.07218000,38073,138681399.00000000,8212621.16877000,0
2023-10-15,0.05984000,0.05986000,0.05901000,0.05931000,187751427.00000000,1697414399999,11152991.95888000,30905,95777259.00000000,5689150.91734000,0
2023-10-16,0.05930000,0.06176000,0.05909000,0.06000000,685936360.00000000,1697500799999,41294868.55518000,83863,350987612.00000000,21124221.54784000,0
2023-10-17,0.06000000,0.06016000,0.05812000,0.05904000,328504417.00000000,1697587199999,19474198.00777000,49141,152879944.00000000,9061062.52600000,0
2023-10-18,0.05903000,0.05936000,0.05827000,0.05858000,259892423.00000000,1697673599999,15276595.01294000,40637,125529788.00000000,7379435.69683000,0
2023-10-19,0.05859000,0.05899000,0.05738000,0.05887000,268646752.00000000,1697759999999,15670050.90320000,40963,139009100.00000000,8111317.20308000,0
2023-10-20,0.05887000,0.06049000,0.05862000,0.05990000,380263308.00000000,1697846399999,22731498.03425000,53037,188220257.00000000,11252016.98573000,0
2023-10-21,0.05990000,0.06147000,0.05942000,0.06119000,419977032.00000000,1697932799999,25519096.90125000,53376,206870722.00000000,12571957.64242000,0
2023-10-22,0.06119000,0.06173000,0.05979000,0.06170000,431537666.00000000,1698019199999,26312254.20039000,64341,209674315.00000000,12792086.49631000,0
2023-10-23,0.06169000,0.06790000,0.06131000,0.06742000,1809514093.00000000,1698105599999,116349908.04166000,264652,911726693.00000000,58622827.54411000,0
2023-10-24,0.06742000,0.07012000,0.06418000,0.06660000,1893961402.00000000,1698191999999,127544825.43812000,283177,930374750.00000000,62661001.87323000,0
2023-10-25,0.06660000,0.06978000,0.06460000,0.06832000,1473029982.00000000,1698278399999,99228256.80723000,224723,777661731.00000000,52401706.08795000,0
2023-10-26,0.06832000,0.07516000,0.06782000,0.07185000,3074465230.00000000,1698364799999,220766668.23004000,445511,1519149027.00000000,109042797.06373000,0
2023-10-27,0.07184000,0.07243000,0.06716000,0.06776000,1256624746.00000000,1698451199999,87743155.98292000,185111,559384031.00000000,39072146.12899000,0
2023-10-28,0.06776000,0.06982000,0.06750000,0.06900000,643644405.00000000,1698537599999,44244090.02932000,109985,301534107.00000000,20728511.50207000,0
2023-10-29,0.06900000,0.07020000,0.06722000,0.06935000,485266012.00000000,1698623999999,33473402.46875000,89276,238707890.00000000,16471527.53091000,0
2023-10-30,0.06936000,0.07040000,0.06771000,0.06959000,739649062.00000000,1698710399999,51162371.28524000,110464,341211431.00000000,23613020.04755000,0
2023-10-31,0.06958000,0.07085000,0.06578000,0.06827000,1281215492.00000000,1698796799999,87801026.75191000,167979,625161731.00000000,42866582.50609000,0
2023-11-01,0.06827000,0.06967000,0.06548000,0.06894000,1322729238.00000000,1698883199999,89187337.49734000,161653,645744138.00000000,43563443.73798000,0
2023-11-02,0.06893000,0.07089000,0.06660000,0.06790000,1597197975.00000000,1698969599999,109939113.03404000,168866,776167740.00000000,53444671.79769000,0
2023-11-03,0.06790000,0.06823000,0.06621000,0.06807000,793772413.00000000,1699055999999,53465914.56396000,95327,379203495.00000000,25542927.92543000,0
2023-11-04,0.06808000,0.06927000,0.06790000,0.06908000,544148824.00000000,1699142399999,37335756.33993000,66484,257602341.00000000,17673525.12791000,0
2023-11-05,0.06908000,0.07175000,0.06880000,0.07108000,1366786320.00000000,1699228799999,96125652.72491000,152588,682593144.00000000,48015821.62488000,0
2023-11-06,0.07108000,0.07653000,0.07025000,0.07637000,1891295555.00000000,1699315199999,139294113.76902000,260874,964156022.00000000,71012472.58676000,0
2023-11-07,0.07637000,0.07648000,0.07150000,0.07338000,2426713501.00000000,1699401599999,179245598.05852000,249400,1164561354.00000000,86005495.31676000,0
2023-11-08,0.07338000,0.07720000,0.07277000,0.07534000,1394687206.00000000,1699487999999,104243754.25747000,160281,710565560.00000000,53137745.18367000,0
2023-11-09,0.07535000,0.07791000,0.06779000,0.07357000,2758797891.00000000,1699574399999,203970342.66265000,358155,1369372961.00000000,101212062.83892000,0
2023-11-10,0.07357000,0.07559000,0.07241000,0.07539000,1754786161.00000000,1699660799999,130057016.18724000,194362,894077623.00000000,66274782.26464000,0
2023-11-11,0.07539000,0.08189000,0.07445000,0.07849000,3940449595.00000000,1699747199999,310285550.04576000,462112,1966406473.00000000,154774081.47497000,0
2023-11-12,0.07850000,0.08038000,0.07503000,0.07795000,2187569963.00000000,1699833599999,170782020.32108000,229510,1064211908.00000000,83087113.33768000,0
2023-11-13,0.07795000,0.07954000,0.07341000,0.07456000,2695984716.00000000,1699919999999,206919438.97998000,289927,1309167883.00000000,100476982.16555000,0
2023-11-14,0.07456000,0.07555000,0.06880000,0.07244000,2213664109.00000000,1700006399999,162615567.50500000,243270,1057605883.00000000,77734180.38787000,0
2023-11-15,0.07244000,0.07654000,0.07227000,0.07623000,1242373327.00000000,1700092799999,92173316.68071000,160674,611555637.00000000,45355579.06726000,0
2023-11-16,0.07623000,0.08400000,0.07593000,0.07947000,4624288827.00000000,1700179199999,365641577.38689000,655958,2363656790.00000000,187084806.97929000,0
2023-11-17,0.07946000,0.08760000,0.07907000,0.08641000,5715620063.00000000,1700265599999,474488946.30238000,759077,2976641463.00000000,247158755.50087000,0
2023-11-18,0.08642000,0.08663000,0.07900000,0.08028000,3816113600.00000000,1700351999999,315083578.88686000,471831,1889596131.00000000,156092296.42616000,0
2023-11-19,0.08027000,0.08066000,0.07734000,0.08046000,1736599079.00000000,1700438399999,137007341.97654000,213013,824069544.00000000,65004846.30348000,0
2023-11-20,0.08045000,0.08219000,0.07666000,0.07768000,1894821627.00000000,1700524799999,151566343.06216000,231711,952787108.00000000,76227821.01668000,0
2023-11-21,0.07768000,0.07875000,0.07063000,0.07176000,2807234921.00000000,1700611199999,211300189.39713000,378131,1289386769.00000000,97107060.50525000,0
2023-11-22,0.07175000,0.07660000,0.07153000,0.07575000,1119488422.00000000,1700697599999,83580017.26174000,133173,547420398.00000000,40889338.12145000,0
2023-11-23,0.07576000,0.07638000,0.07494000,0.07620000,613659850.00000000,1700783999999,46543101.60671000,78604,295783865.00000000,22439142.61317000,0
2023-11-24,0.07621000,0.07866000,0.07605000,0.07818000,883650952.00000000,1700870399999,68478819.95830000,107945,465134173.00000000,36047868.07977000,0
2023-11-25,0.07818000,0.07916000,0.07753000,0.07894000,651722335.00000000,1700956799999,51176418.12649000,81889,329724766.00000000,25894828.66954000,0
2023-11-26,0.07894000,0.07899000,0.07550000,0.07868000,785924906.00000000,1701043199999,60952055.85693000,103691,396278003.00000000,30737659.66095000,0
2023-11-27,0.07867000,0.08170000,0.07680000,0.07884000,2139460195.00000000,1701129599999,169353426.66961000,261805,1074845183.00000000,85093360.31465000,0
2023-11-28,0.07883000,0.08121000,0.07671000,0.08083000,1710141271.00000000,1701215999999,135496791.44933000,206525,823708425.00000000,65228792.15312000,0
2023-11-29,0.08083000,0.08317000,0.07959000,0.08047000,1518465698.00000000,1701302399999,123175366.24291000,195922,773258368.00000000,62736890.27716000,0
2023-11-30,0.08045000,0.08443000,0.08039000,0.08343000,1474563719.00000000,1701388799999,121471815.67515000,190111,787001947.00000000,64857352.43358000,0
2023-12-01,0.08344000,0.08510000,0.08230000,0.08385000,1075587047.00000000,1701475199999,90073150.12766000,153166,552951625.00000000,46324050.51745000,0
2023-12-02,0.08384000,0.08663000,0.08327000,0.08617000,1047224679.00000000,1701561599999,88820270.26934000,149952,573441489.00000000,48645462.18770000,0
2023-12-03,0.08617000,0.08738000,0.08360000,0.08571000,1233031851.00000000,1701647999999,105070170.07289000,172238,604282492.00000000,51508482.60506000,0
2023-12-04,0.08571000,0.09260000,0.08500000,0.09188000,2933769955.00000000,1701734399999,260449580.87759000,433480,1514804868.00000000,134509698.49682000,0
2023-12-05,0.09188000,0.09580000,0.08746000,0.09435000,2544186116.00000000,1701820799999,232092568.92358000,380284,1266974918.00000000,115665539.24996000,0
2023-12-06,0.09436000,0.10645000,0.09338000,0.09493000,5278501455.00000000,1701907199999,529155108.63456000,948176,2698598049.00000000,270448755.69667000,0
2023-12-07,0.09493000,0.09828000,0.09269000,0.09593000,2842604920.00000000,1701993599999,271534378.26471000,424890,1440423669.00000000,137510406.21558000,0
2023-12-08,0.09594000,0.10385000,0.09556000,0.10164000,2247014999.00000000,1702079999999,221624227.34803000,329281,1148142817.00000000,113277229.36481000,0
2023-12-09,0.10165000,0.10510000,0.09750000,0.09846000,2400778713.00000000,1702166399999,244004075.71668000,372697,1162719982.00000000,118170434.03241000,0
2023-12-10,0.09846000,0.10275000,0.09665000,0.10186000,1337401762.00000000,1702252799999,133811827.50554000,224632,642065182.00000000,64272342.96460000,0
2023-12-11,0.10186000,0.10730000,0.09106000,0.09413000,3926452012.00000000,1702339199999,383703034.40585000,670104,1979930605.00000000,193790599.75134000,0
2023-12-12,0.09412000,0.09802000,0.09122000,0.09381000,2003591978.00000000,1702425599999,189982703.73185000,295622,1028126738.00000000,97411859.58964000,0
2023-12-13,0.09381000,0.09759000,0.08980000,0.09642000,1654708893.00000000,1702511999999,154070288.91372000,261177,848511094.00000000,79067317.19103000,0
2023-12-14,0.09643000,0.09878000,0.09327000,0.09830000,1405821668.00000000,1702598399999,135886229.87469000,213794,704661937.00000000,68132030.77906000,0
2023-12-15,0.09830000,0.09879000,0.09232000,0.09303000,1313568767.00000000,1702684799999,125558212.82158000,183455,593416755.00000000,56729430.52365000,0
2023-12-16,0.09302000,0.09728000,0.09152000,0.09713000,1016225212.00000000,1702771199999,95995125.34460000,153789,517684403.00000000,48939131.31559000,0
2023-12-17,0.09713000,0.09784000,0.09238000,0.09295000,986491713.00000000,1702857599999,93584238.22971000,162093,473749254.00000000,44950150.34397000,0
2023-12-18,0.09295000,0.09378000,0.08638000,0.09213000,1479114802.00000000,1702943999999,133063803.10646000,225263,720039918.00000000,64706713.75102000,0
2023-12-19,0.09212000,0.09350000,0.08926000,0.09023000,884237508.00000000,1703030399999,81106107.33288000,143335,432710255.00000000,39702531.47880000,0
2023-12-20,0.09023000,0.09334000,0.08942000,0.09150000,1223678648.00000000,1703116799999,111626346.00808000,180521,647553752.00000000,59076052.87540000,0
2023-12-21,0.09151000,0.09800000,0.09063000,0.09499000,1726958198.00000000,1703203199999,162540116.75855000,277356,892598431.00000000,84024560.83411000,0
2023-12-22,0.09500000,0.09559000,0.09195000,0.09499000,1258416466.00000000,1703289599999,117980916.01579000,199405,640159808.00000000,60032393.33459000,0
2023-12-23,0.09498000,0.09500000,0.09204000,0.09346000,649710275.00000000,1703375999999,60513659.70097000,107984,301052189.00000000,28036555.92759000,0
2023-12-24,0.09346000,0.09492000,0.09026000,0.09171000,1078125456.00000000,1703462399999,100751515.50742000,187946,547463655.00000000,51196693.49945000,0
2023-12-25,0.09172000,0.09544000,0.09124000,0.09435000,794322702.00000000,1703548799999,74189206.09987000,136914,403822219.00000000,37728611.52206000,0
2023-12-26,0.09436000,0.09445000,0.08700000,0.09135000,1045263091.00000000,1703635199999,95772725.87688000,190662,485664921.00000000,44533853.91837000,0
2023-12-27,0.09135000,0.09386000,0.08956000,0.09365000,697904313.00000000,1703721599999,64377495.45571000,137851,354857444.00000000,32747801.48720000,0
2023-12-28,0.09365000,0.09493000,0.09107000,0.09174000,896005552.00000000,1703807999999,83376381.12298000,158395,435203780.00000000,40520386.83761000,0
2023-12-29,0.09174000,0.09300000,0.08843000,0.09097000,676368690.00000000,1703894399999,61781686.94874000,141745,323935104.00000000,29607467.19960000,0
2023-12-30,0.09096000,0.09140000,0.08920000,0.09000000,348435520.00000000,1703980799999,31486570.85449000,69213,160011304.00000000,14462348.72977000,0
2023-12-31,0.09000000,0.09089000,0.08808000,0.08955000,385427628.00000000,1704067199999,34692853.38567000,69321,189881174.00000000,17092382.15760000,0
2024-01-01,0.08956000,0.09207000,0.08847000,0.09199000,506560988.00000000,1704153599999,45856152.14607000,81285,276219341.00000000,25010749.25229000,0
2024-01-02,0.09200000,0.09438000,0.09035000,0.09110000,881934936.00000000,1704239999999,81620263.86776000,144162,454390672.00000000,42062694.85621000,0
2024-01-03,0.09109000,0.09213000,0.07500000,0.08201000,1959750401.00000000,1704326399999,164033163.66787000,331170,928423352.00000000,77705099.44590000,0
2024-01-04,0.08200000,0.08467000,0.08093000,0.08401000,1144911613.00000000,1704412799999,94958162.03245000,153450,556616788.00000000,46165646.63924000,0
2024-01-05,0.08401000,0.08483000,0.08046000,0.08267000,1109914047.00000000,1704499199999,91546774.14758000,163743,554494081.00000000,45729635.66601000,0
2024-01-06,0.08267000,0.08268000,0.07833000,0.08058000,979471694.00000000,1704585599999,78819192.75806000,169538,447853126.00000000,36028455.33089000,0
2024-01-07,0.08058000,0.08148000,0.07701000,0.07824000,927733107.00000000,1704671999999,74015800.99796000,222250,426148252.00000000,33992257.28016000,0
2024-01-08,0.07822000,0.08177000,0.07412000,0.08130000,1392075761.00000000,1704758399999,108620233.77995000,200289,661471171.00000000,51663807.32342000,0
2024-01-09,0.08130000,0.08399000,0.07642000,0.07923000,2205553399.00000000,1704844799999,175210044.35441000,343943,1089041694.00000000,86528359.56728000,0
2024-01-10,0.07922000,0.08501000,0.07579000,0.08307000,1240032433.00000000,1704931199999,98980901.81880000,221942,629187592.00000000,50264123.07351000,0
2024-01-11,0.08307000,0.08800000,0.08197000,0.08456000,1520441570.00000000,1705017599999,129003894.10794000,262023,774112807.00000000,65688044.31341000,0
2024-01-12,0.08456000,0.08544000,0.07780000,0.08007000,1117173897.00000000,1705103999999,92082844.95305000,199721,566295401.00000000,46729762.39309000,0
2024-01-13,0.08007000,0.08138000,0.07861000,0.08092000,451114051.00000000,1705190399999,36291118.60026000,83428,226536609.00000000,18230339.50480000,0
2024-01-14,0.08094000,0.08396000,0.07964000,0.08003000,923333159.00000000,1705276799999,75582443.56972000,139892,444851885.00000000,36436297.62907000,0
2024-01-15,0.08002000,0.08178000,0.07987000,0.08108000,423589779.00000000,1705363199999,34300152.08223000,80854,210973245.00000000,17085802.41817000,0
2024-01-16,0.08108000,0.08258000,0.07986000,0.08134000,582449257.00000000,1705449599999,47369892.27231000,90582,295119455.00000000,24004596.27650000,0
2024-01-17,0.08134000,0.08160000,0.07935000,0.08059000,478700611.00000000,1705535999999,38583229.48141000,68754,218812576.00000000,17640290.63084000,0
2024-01-18,0.08060000,0.08081000,0.07690000,0.07808000,621337144.00000000,1705622399999,49214806.57530000,86646,264639870.00000000,20944374.84508000,0
2024-01-19,0.07808000,0.07884000,0.07484000,0.07857000,766708753.00000000,1705708799999,59204180.85016000,107340,347129732.00000000,26806171.38591000,0
2024-01-20,0.07856000,0.09058000,0.07821000,0.08777000,1655077344.00000000,1705795199999,138866010.33485000,276523,858858714.00000000,72165713.52381000,0
2024-01-21,0.08777000,0.09046000,0.08468000,0.08546000,2294800965.00000000,1705881599999,200633911.77286000,404970,1185955777.00000000,103701613.57311000,0
2024-01-22,0.08547000,0.08559000,0.08012000,0.08057000,1591848689.00000000,1705967999999,132268389.42305000,268782,751168308.00000000,62413301.46777000,0
2024-01-23,0.08057000,0.08189000,0.07600000,0.07821000,1285716152.00000000,1706054399999,100492938.51020000,215547,616569150.00000000,48191470.18443000,0
2024-01-24,0.07821000,0.08066000,0.07754000,0.07904000,688387053.00000000,1706140799999,54447832.72829000,121180,324367713.00000000,25667508.94066000,0
2024-01-25,0.07905000,0.07925000,0.07711000,0.07795000,487927595.00000000,1706227199999,38061922.12705000,86423,234763919.00000000,18321743.22784000,0
2024-01-26,0.07795000,0.08035000,0.07753000,0.07985000,438354293.00000000,1706313599999,34722428.42862000,83960,222730995.00000000,17631580.97325000,0
2024-01-27,0.07985000,0.08070000,0.07902000,0.08014000,330227896.00000000,1706399999999,26367307.96650000,59129,150540227.00000000,12019711.46842000,0
2024-01-28,0.08014000,0.08149000,0.07818000,0.07882000,405942847.00000000,1706486399999,32446105.53783000,76925,187438983.00000000,14982271.73587000,0
2024-01-29,0.07883000,0.08306000,0.07816000,0.08135000,1259643662.00000000,1706572799999,102222096.05264000,190917,602169441.00000000,48863970.71963000,0
2024-01-30,0.08137000,0.08219000,0.07939000,0.07972000,609381172.00000000,1706659199999,49472217.60913000,101054,301087158.00000000,24448068.45624000,0
2024-01-31,0.07971000,0.08028000,0.07800000,0.07875000,492930215.00000000,1706745599999,39115347.30535000,98410,207516165.00000000,16468648.94642000,0
2024-02-01,0.07874000,0.07986000,0.07728000,0.07937000,423161080.00000000,1706831999999,33395733.01891000,78316,198833367.00000000,15700359.44946000,0
2024-02-02,0.07937000,0.07996000,0.07858000,0.07928000,338158394.00000000,1706918399999,26849623.02363000,58101,168366800.00000000,13369594.28407000,0
2024-02-03,0.07928000,0.07951000,0.07853000,0.07874000,181709999.00000000,1707004799999,14369151.85233000,34991,75787397.00000000,5994072.10905000,0
2024-02-04,0.07874000,0.07998000,0.07775000,0.07831000,263166434.00000000,1707091199999,20770189.49683000,48749,116733739.00000000,9217344.05157000,0
2024-02-05,0.07831000,0.08031000,0.07735000,0.07835000,432182668.00000000,1707177599999,34091489.07860000,74931,219073615.00000000,17277798.48181000,0
2024-02-06,0.07835000,0.07923000,0.07773000,0.07849000,294603685.00000000,1707263999999,23132778.21818000,53812,147039189.00000000,11549572.20443000,0
2024-02-07,0.07848000,0.08032000,0.07816000,0.08013000,389072392.00000000,1707350399999,30858397.35495000,70931,212692105.00000000,16873603.98773000,0
2024-02-08,0.08013000,0.08087000,0.07935000,0.07987000,447795104.00000000,1707436799999,35878029.09784000,84642,231601422.00000000,18557842.25016000,0
2024-02-09,0.07986000,0.08222000,0.07986000,0.08155000,665001847.00000000,1707523199999,54073200.59692000,111570,336900332.00000000,27399051.91533000,0
2024-02-10,0.08154000,0.08214000,0.08030000,0.08142000,367774924.00000000,1707609599999,29882540.10703000,55220,172626818.00000000,14029658.40294000,0
2024-02-11,0.08141000,0.08358000,0.08075000,0.08123000,639653927.00000000,1707695999999,52555183.74082000,95242,319588983.00000000,26260787.88778000,0
2024-02-12,0.08123000,0.08287000,0.07946000,0.08223000,797306560.00000000,1707782399999,64715262.07532000,117714,399960920.00000000,32475246.17018000,0
2024-02-13,0.08223000,0.08297000,0.08156000,0.08273000,222699942.00000000,1707868799999,18352366.91429000,31976,114802884.00000000,9460339.46151000,0
